asset_id,asset_name,ip_address,vuln_details.asset_count,vuln_details.asset_fixed_count,vuln_details.asset_mitigated_count,vuln_details.finding_number,vuln_details.finding_name,vuln_details.finding_count,vuln_details.finding_cve,vuln_details.finding_discovered,vuln_details.finding_exploitable,vuln_details.finding_iava,vuln_details.finding_result,vuln_details.finding_severity,vuln_details.finding_status,vuln_details.issue_open_count,vuln_details.issue_closed_count,vuln_details.issues,vuln_details.scan_date,vuln_details.scan_type,vuln_details.due_date
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2021-3656-2d3c74bc71ba0075f07ed7f731460164,A flaw was found in the KVM's AMD code for supporting SVM nested virtualization. The flaw occurs when processing the VMCB (virtu,1,CVE-2021-3656,2021-10-26 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2020-25717-da4a072f12ca6bde6f818056cdd61a6b,A flaw was found in the way Samba maps domain users to local users. An authenticated attacker could use this flaw to cause possi,1,CVE-2020-25717,2022-01-12 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2020-36385-1bc66c107ac790ce4109451f968e2479,An issue was discovered in the Linux kernel before 5.10. drivers/infiniband/core/ucma.c has a use-after-free because the ctx is  - Severity Adjusted From: Medium,1,CVE-2020-36385,2021-12-07 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,156103-0abd37459e1a3710e4e027cf0d1ff5c3,Apache Log4j 1.2 JMSAppender Remote Code Execution (CVE-2021-4104),1,CVE-2021-4104,2022-04-26 16:31:18,0,"0001-A-0650,2021-A-0573",FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,156860-3ce2455c6e5d648ce83074f5ad3f087e,Apache Log4j 1.x Multiple Vulnerabilities,1,"CVE-2020-9488,CVE-2022-23307,CVE-2022-23305,CVE-2022-23302,CVE-2019-17571",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2021-29154-b213721b25a1774cdf5a17b36a19be14,"BPF JIT compilers in the Linux kernel through 5.11.12 have incorrect computation of branch displacements, allowing them to execu",1,CVE-2021-29154,2021-09-08 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2022-23852-8d397c9639d42b33256da775a9a0bfd4,"Expat (aka libexpat) before 2.4.4 has a signed integer overflow in XML_GetBuffer, for configurations with a nonzero XML_CONTEXT_",1,CVE-2022-23852,2022-04-02 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2020-0466-14d5bb627c9e4cfac3b27c01e18a11c6,"In do_epoll_ctl and ep_loop_check_proc of eventpoll.c, there is a possible use after free due to a logic error. This could lead ",1,CVE-2020-0466,2022-04-02 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2020-0465-576c39f276f3535f0991e2c9420c9e8f,"In various methods of hid-multitouch.c, there is a possible out of bounds write due to a missing bounds check. This could lead t",1,CVE-2020-0465,2022-04-02 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2014-3158-bd7c5dc8fea2f99e6843df6c9f895f58,"Integer overflow in the getword function in options.c in pppd in Paul's PPP Package (ppp) before 2.4.7 allows attackers to ""acce",1,CVE-2014-3158,2019-05-27 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2021-43527-746332cb7832612f52185f866634642d,NSS (Network Security Services) versions prior to 3.73 or 3.68.1 ESR are vulnerable to a heap overflow when handling DER-encoded,1,CVE-2021-43527,2021-12-07 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,151210-1bbfa54008b4c6c7199989c269f0e82a,OpenJDK 7 &lt;= 7u241 / 8 &lt;= 8u232 / 11.0.0 &lt;= 11.0.5 / 13.0.0 &lt;= 13.0.1 Multiple Vulnerabilities (2020-01-14),1,"CVE-2020-2604,CVE-2020-2659,CVE-2020-2654,CVE-2020-2601,CVE-2020-2655,CVE-2020-2583,CVE-2020-2590,CVE-2020-2593",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,151209-779d17125c99db47f81ba102efd71a75,OpenJDK 7 &lt;= 7u281 / 8 &lt;= 8u272 / 11.0.0 &lt;= 11.0.9 / 13.0.0 &lt;= 13.0.5 / 15.0.0 &lt;= 15.0.1 Vulnerability (2021-01-19),1,,2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,151905-a0fc811c3006cd9e73991e63a2df04e1,OpenJDK 7 &lt;= 7u301 / 8 &lt;= 8u292 / 11.0.0 &lt;= 11.0.11 / 13.0.0 &lt;= 13.0.7 / 15.0.0 &lt;= 15.0.3 / 16.0.0 &lt;= 16.0.1 Multiple Vulnerabil,1,"CVE-2021-2341,CVE-2021-2388,CVE-2021-2432,CVE-2021-2369",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,130187-202f1166bd57eac767ac38f1d07f5efb,RHEL 7 : Red Hat Satellite 6 (RHSA-2019:3172),1,"CVE-2019-10198,CVE-2018-16470,CVE-2019-3893,CVE-2018-1000632,CVE-2019-14825,CWE-319,CWE-400,CWE-138,CWE-732,CWE-287,CWE-88,CWE-113,CWE-79",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,136038-a56e692c29b2418bc8cdc3b24ce284ff,RHEL 7 : Satellite 6.7 release. (Important) (RHSA-2020:1454),1,"CVE-2017-17718,CVE-2019-10086,CVE-2019-12086,CVE-2019-0231,CVE-2020-10716,CWE-319,CWE-502,CWE-200,CWE-285,CWE-295",2022-04-26 16:31:18,0,"2021-A-0328,2021-A-0196,2020-A-0328,2020-A-0140,2021-A-0035-S",FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,148903-42d63fbb5af58b356c184dd28cdaa730,RHEL 7 : Satellite 6.9 Release (Moderate) (RHSA-2021:1313),1,"CVE-2020-14335,CVE-2020-9402,CVE-2017-2662,CVE-2020-25633,CVE-2019-18874,CVE-2020-11612,CWE-119,CWE-416,CWE-209,CWE-400,CWE-862,CWE-532,CWE-352,CWE-385,CWE-201,CWE-200,CWE-250,CWE-89,CWE-79,CWE-20",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,157454-99037efe4e2e63814681ddfa7e7c2dcf,RHEL 7 : aide (RHSA-2022:0473),1,"CVE-2021-45417,CWE-119",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,154784-529bea7cd314326dea487df53be52c82,RHEL 7 : binutils (RHSA-2021:4033),1,"CVE-2021-42574,CWE-838",2022-04-26 16:31:18,0,2021-A-0528,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,152689-e34209ed40280689f7215c48dbf77a81,RHEL 7 : compat-exiv2-023 (RHSA-2021:3234),1,"CVE-2021-31291,CWE-787",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,158360-3ecf1fc8cf992d0aadfb9cf1aaed3f68,RHEL 7 : cyrus-sasl (RHSA-2022:0666),1,"CVE-2022-24407,CWE-89,CWE-20",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,159284-ba4cfd30e34f2f5887e459e11afd8163,RHEL 7 : expat (RHSA-2022:1069),1,"CVE-2021-45960,CVE-2022-22824,CVE-2022-22825,CVE-2022-22822,CVE-2022-22823,CVE-2022-23852,CVE-2021-46143,CVE-2022-25315,CVE-2022-25236,CVE-2022-25235,CVE-2022-22826,CVE-2022-22827,CWE-190,CWE-400,CWE-787,CWE-838,CWE-20",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,151927-03abac5ae31bc2d8561237c4c65a4671,RHEL 7 : java-1.8.0-openjdk (RHSA-2021:2845),1,"CVE-2021-2341,CVE-2021-2388,CVE-2021-2369,CWE-697,CWE-347,CWE-200",2022-04-26 16:31:18,0,2021-A-0327-S,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,153102-910cd8cafcd0e88606f71557219a094f,RHEL 7 : kernel (RHSA-2021:3438),1,"CVE-2021-3715,CWE-416",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,154046-72669a976a460b00b24b5e4ecff6e0b8,RHEL 7 : kernel (RHSA-2021:3801),1,"CVE-2021-3653,CVE-2021-3656,CVE-2021-37576,CVE-2021-22543,CWE-119,CWE-863,CWE-862,CWE-20",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,155691-da35a10596e5c2c5ea67448c44a94049,RHEL 7 : kernel (RHSA-2021:4777),1,"CVE-2020-36385,CWE-416",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,152905-04988c044f8f6730a8fd03272602ebaf,RHEL 7 : libsndfile (RHSA-2021:3295),1,"CVE-2021-3246,CWE-119",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,152353-31287a1ddb47a7b61af7a5ae30dfb79a,RHEL 7 : microcode_ctl (RHSA-2021:3028),1,"CVE-2020-8695,CVE-2020-8696,CVE-2020-0548,CVE-2020-8698,CVE-2020-24512,CVE-2020-0543,CVE-2020-24489,CVE-2020-24511,CVE-2020-0549,CWE-459,CWE-203,CWE-212,CWE-200",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,158261-9fff9fceff322a4e27b0f429cea26a98,RHEL 7 : openldap (RHSA-2022:0621),1,"CVE-2020-25710,CVE-2020-25709,CWE-617",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,155685-0b4bb58e7d7e80c7be534f8daca1fd97,RHEL 7 : openssh (RHSA-2021:4782),1,"CVE-2021-41617,CWE-273",2022-04-26 16:31:18,0,2021-A-0474,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,156658-c11e6ad2e589142a14039e6201b615a6,RHEL 7 : openssl (RHSA-2022:0064),1,"CVE-2021-3712,CWE-125",2022-04-26 16:31:18,0,"2021-A-0487,2021-A-0395-S",FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,159282-4e18e27308880ad0ef809255d9726165,RHEL 7 : openssl (RHSA-2022:1066),1,"CVE-2022-0778,CWE-835",2022-04-26 16:31:18,0,2022-A-0121,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,150756-1f9fac82756e6b718b95f9f5e60241e3,RHEL 7 : postgresql (RHSA-2021:2397),1,"CVE-2021-32027,CWE-119,CWE-190",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,155686-407922494d7bdc036fbcd1685f8845a1,RHEL 7 : rpm (RHSA-2021:4785),1,"CVE-2021-20271,CWE-345",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,156134-949216d073b80d1807c9efcef6e121a0,RHEL 7 : samba (RHSA-2021:5192),1,"CVE-2016-2124,CVE-2020-25717,CWE-287,CWE-20",2022-04-26 16:31:18,0,,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,157265-37c3f8ad1226e3807016a3e2d228de9a,RHEL 7 : samba (RHSA-2022:0328),1,"CVE-2021-44142,CWE-787",2022-04-26 16:31:18,0,2022-A-0054,FAILED,High,Active,0,0,,2022-05-06 06:00:12,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2021-35550-47fab0a93d6858a2bd21121b1080dc0d,"Vulnerability in the Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: JSSE). Supported versions ",1,CVE-2021-35550,2021-10-26 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2022-22822-6cd367f9484533d403effa5cbee297a5,addBinding in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow.,1,CVE-2022-22822,2022-04-02 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2022-22823-e5ff19a9d9a048b9da48674e1d72ff23,build_model in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow.,1,CVE-2022-22823,2022-04-02 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2022-22824-18dc79a83b4d4736ccaa34d9674e2e37,defineAttribute in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow.,1,CVE-2022-22824,2022-04-02 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2022-22825-809dc907827990231c9974e29287d0ac,lookup in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow. - Severity Adjusted From: Medium,1,CVE-2022-22825,2022-04-02 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2022-22826-50e4318c3bb1a06808dcdd0ee3e84857,nextScaffoldPart in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow. - Severity Adjusted From: Medium,1,CVE-2022-22826,2022-04-02 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2022-22827-66efdde60e2b85b9bbddc8df332d470d,storeAtts in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow. - Severity Adjusted From: Medium,1,CVE-2022-22827,2022-04-02 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2022-25236-4891c1c2a5503349d7b27061343c0468,xmlparse.c in Expat (aka libexpat) before 2.4.5 allows attackers to insert namespace-separator characters into namespace URIs.,1,CVE-2022-25236,2022-04-02 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
20006527,soar.aa.com,10.186.111.250,1,0,0,CVE-2022-25235-6b1174ca5af126343cb1a0b78dcb882d,"xmltok_impl.c in Expat (aka libexpat) before 2.4.5 lacks certain validation of encoding, such as checks for whether a UTF-8 char",1,CVE-2022-25235,2022-04-02 00:00:00,0,,FAILED,High,Active,0,0,,2022-05-05,NESSUS,
