asset_id,asset_name,ip_address,vuln_details.asset_count,vuln_details.asset_fixed_count,vuln_details.asset_mitigated_count,vuln_details.finding_number,vuln_details.finding_name,vuln_details.finding_count,vuln_details.finding_cve,vuln_details.finding_discovered,vuln_details.finding_exploitable,vuln_details.finding_iava,vuln_details.finding_result,vuln_details.finding_severity,vuln_details.finding_status,vuln_details.issue_open_count,vuln_details.issue_closed_count,vuln_details.issues,vuln_details.scan_date,vuln_details.scan_type,vuln_details.due_date
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2018-20843-c29587928eb229b3ab777cec6331f214,"In libexpat in Expat before 2.2.7, XML input including XML names that contain a large number of colons could make the XML parser - Severity Adjusted From: High",1,CVE-2018-20843,2020-10-14 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2019-17498-bf8d9950b85603d8a164e48968bd52b3,"In libssh2 v1.9.0 and earlier versions, the SSH_MSG_DISCONNECT logic in packet.c has an integer overflow in a bounds check, enab - Severity Adjusted From: Medium",1,CVE-2019-17498,2020-10-14 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2019-19447-f1c9625b090e669b3027415bafc98684,"In the Linux kernel 5.0.21, mounting a crafted ext4 filesystem image, performing some operations, and unmounting can lead to a u - Severity Adjusted From: Medium",1,CVE-2019-19447,2020-10-14 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2019-6974-50c3dff593cdbe305b3285ead894f052,"In the Linux kernel before 4.20.8, kvm_ioctl_create_device in virt/kvm/kvm_main.c mishandles reference counting because of a rac - Severity Adjusted From: Medium",1,CVE-2019-6974,2019-07-31 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2021-33034-36c794a11f4544c068d4352de4d190a7,"In the Linux kernel before 5.12.4, net/bluetooth/hci_event.c has a use-after-free when destroying an hci_chan, aka CID-5c4c8c954 - Severity Adjusted From: Medium",1,CVE-2021-33034,2021-07-28 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2019-19807-77be88e4bcafa6236c7295d69bf10145,"In the Linux kernel before 5.3.11, sound/core/timer.c has a use-after-free caused by erroneous code refactoring, aka CID-e7af630 - Severity Adjusted From: High",1,CVE-2019-19807,2020-10-14 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2018-18559-cf66997256c85394d8b893f02b902f96,"In the Linux kernel through 4.19, a use-after-free can occur due to a race condition between fanout_add from setsockopt and bind - Severity Adjusted From: Medium",1,CVE-2018-18559,2019-07-31 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2021-31535-00ff8b28e574d0b7f6ca6642810eac18,LookupCol.c in X.Org X through X11R7.7 and libX11 before 1.7.1 might allow remote attackers to execute arbitrary code. The libX1 - Severity Adjusted From: High,1,CVE-2021-31535,2021-09-08 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,104092-f1e796ac937ce415e50f3be3298711d5,RHEL 6 / 7 : java-1.8.0-openjdk (RHSA-2017:2998),1,"CVE-2017-10281,CVE-2017-10345,CVE-2017-10356,CVE-2017-10355,CVE-2017-10388,CVE-2017-10295,CVE-2017-10350,CVE-2017-10274,CVE-2017-10285,CVE-2017-10347,CVE-2017-10346,CVE-2017-10357,CVE-2017-10349,CVE-2017-10348",2022-04-20 01:48:52,1,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,118726-bb9cd5cbe749fb9f44c4ecdffa99a11e,RHEL 7 : GNOME (RHSA-2018:3140),1,"CVE-2018-10733,CVE-2015-9381,CVE-2015-9382,CVE-2017-18267,CVE-2018-10768,CVE-2018-12910,CVE-2018-10767,CVE-2018-13988",2022-04-14 19:20:12,1,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,108985-685c383728ad020e1fea4daeb17a6519,RHEL 7 : glibc (RHSA-2018:0805),1,"CVE-2014-9402,CVE-2018-1000001,CVE-2015-5180,CVE-2017-12132,CVE-2017-15670,CVE-2017-15804",2022-04-20 01:48:52,1,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,152906-b197a3b7d3bd270749a4b865bc68a768,RHEL 7 : libX11 (RHSA-2021:3296),1,"CVE-2021-31535,CWE-77,CWE-20",2022-04-14 19:20:12,1,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,127666-f9aeb1b4efb7308919ab280a52c0f926,RHEL 7 : ntp (RHSA-2019:2077),1,CVE-2018-12327,2022-04-14 19:20:12,1,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,134144-14473e52cbacc15fd77e92147a00609f,RHEL 7 : ppp (RHSA-2020:0630),1,"CVE-2020-8597,CWE-120",2022-04-14 19:20:12,1,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,110082-213133c74d348de3be840a0d3620ddca,RHEL 7 : procps-ng (RHSA-2018:1700),1,"CVE-2018-1124,CVE-2018-1126",2022-04-20 01:48:52,1,2018-A-0174,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2021-3156-47081cdf991b588ecee87729690925f8,"Sudo before 1.9.5p2 contains an off-by-one error that can result in a heap-based buffer overflow, which allows privilege escalat - Severity Adjusted From: High",1,CVE-2021-3156,2021-02-03 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2019-7221-0525dde634ecd028a44ee012ef707bdf,The KVM implementation in the Linux kernel through 4.20.5 has a Use-after-Free. - Severity Adjusted From: Medium,1,CVE-2019-7221,2019-07-31 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2019-11487-6cf8b6aed0e740c7bd8a48b4f60e895d,"The Linux kernel before 5.1-rc5 allows page-&gt;_refcount reference count overflow, with resultant use-after-free issues, if about  - Severity Adjusted From: High",1,CVE-2019-11487,2020-04-01 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2021-33033-173273539126247624df3048a9688bce,The Linux kernel before 5.11.14 has a use-after-free in cipso_v4_genopt in net/ipv4/cipso_ipv4.c because the CIPSO and CALIPSO r - Severity Adjusted From: Medium,1,CVE-2021-33033,2021-07-28 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2020-8648-5ce1ddc78191ec815b4199de19083584,There is a use-after-free vulnerability in the Linux kernel through 5.5.2 in the n_tty_receive_buf_common function in drivers/tt - Severity Adjusted From: Low,1,CVE-2020-8648,2021-06-23 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2020-15436-8d759d3b80e12f22aac00fffb97e42d2,Use-after-free vulnerability in fs/block_dev.c in the Linux kernel before 5.8 allows local users to gain privileges or cause a d - Severity Adjusted From: High,1,CVE-2020-15436,2021-02-17 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2021-37576-39bdecae7535db258206e8d59c5366e7,arch/powerpc/kvm/book3s_rtas.c in the Linux kernel through 5.13.5 on the powerpc platform allows KVM guest OS users to cause hos - Severity Adjusted From: High,1,CVE-2021-37576,2021-10-27 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2021-33909-48d67bcabf657ecc67b3e4dd454409b4,"fs/seq_file.c in the Linux kernel 3.16 through 5.13.x before 5.13.4 does not properly restrict seq buffer allocations, leading t - Severity Adjusted From: High",1,CVE-2021-33909,2021-07-28 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2020-12825-839432fde84f4584c1ada873a187e629,"libcroco through 0.6.13 has excessive recursion in cr_parser_parse_any_core in cr-parser.c, leading to stack consumption. - Severity Adjusted From: Medium",1,CVE-2020-12825,2020-10-14 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2021-32399-2caced3254367c9b792d828680a7e051,net/bluetooth/hci_request.c in the Linux kernel through 5.12.2 has a race condition for removal of the HCI controller. - Severity Adjusted From: Medium,1,CVE-2021-32399,2021-09-08 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2019-9948-4d69cc2bba414efd3731c07473d04c4b,"urllib in Python 2.x through 2.7.16 supports the local_file: scheme, which makes it easier for remote attackers to bypass protec - Severity Adjusted From: Medium",1,CVE-2019-9948,2020-09-30 00:00:00,1,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2018-1000122-ffc86390f54743b1857011131d13c313,A buffer over-read exists in curl 7.20.0 to and including curl 7.58.0 in the RTSP+RTP handling code that allows an attacker to c - Severity Adjusted From: Medium,1,CVE-2018-1000122,2020-11-11 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2018-1000120-d505c8ae26445d98a11d021fabffacf4,A buffer overflow exists in curl 7.12.3 to and including curl 7.58.0 in the FTP URL handling that allows an attacker to cause a  - Severity Adjusted From: High,1,CVE-2018-1000120,2020-11-11 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2020-12403-8d36a448419c4d007f4d98a602f48e58,"A flaw was found in the way CHACHA20-POLY1305 was implemented in NSS in versions before 3.55. When using multi-part Chacha20, it - Severity Adjusted From: Medium",1,CVE-2020-12403,2020-10-14 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2019-10160-c39f93a29d938db8ce4f6379ce779b3c,A security regression of CVE-2019-9636 was discovered in python since commit d537ab0ff9767ef024f26246899728f0116b1ec3 affecting  - Severity Adjusted From: Medium,1,CVE-2019-10160,2020-09-30 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,156032-bfbc3c101214e9b324232c6d71522a87,Apache Log4j Unsupported Version Detection,1,,2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2019-5482-93dfd46f9901724ed6c4293ae69c93d1,Heap buffer overflow in the TFTP protocol handler in cURL 7.19.4 to 7.65.3. - Severity Adjusted From: High,1,CVE-2019-5482,2020-10-14 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2019-17133-7bc751ac4b4537daec412c7dbbf8d888,"In the Linux kernel through 5.3.2, cfg80211_mgd_wext_giwessid in net/wireless/wext-sme.c does not reject a long SSID IE, leading - Severity Adjusted From: High",1,CVE-2019-17133,2020-02-12 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,CVE-2016-7167-b2b7be66852691b264c86d779c6e2213,"Multiple integer overflows in the (1) curl_escape, (2) curl_easy_escape, (3) curl_unescape, and (4) curl_easy_unescape functions - Severity Adjusted From: High",1,CVE-2016-7167,2019-05-27 00:00:00,0,,FAILED,Critical,Active,0,0,,2022-05-05,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,101879-5b64aa6b1ebe44c91e4508a4f99883c3,RHEL 6 / 7 : java-1.8.0-openjdk (RHSA-2017:1789),1,"CVE-2017-10081,CVE-2017-10193,CVE-2017-10090,CVE-2017-10101,CVE-2017-10067,CVE-2017-10078,CVE-2017-10089,CVE-2017-10111,CVE-2017-10243,CVE-2017-10102,CVE-2017-10135,CVE-2017-10053,CVE-2017-10074,CVE-2017-10096,CVE-2017-10110,CVE-2017-10198,CVE-2017-10087,CVE-2017-10109,CVE-2017-10108,CVE-2017-10116,CVE-2017-10115,CVE-2017-10107",2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,135041-68c7d93907ba3165dbe555bc1a3358d1,RHEL 7 : ImageMagick (RHSA-2020:1180),1,"CVE-2019-13133,CVE-2019-14981,CVE-2019-11472,CVE-2019-13297,CVE-2019-14980,CVE-2019-11470,CVE-2019-13295,CVE-2019-11597,CVE-2019-13135,CVE-2019-13454,CVE-2019-13134,CVE-2018-10805,CVE-2019-11598,CVE-2018-10804,CVE-2018-16749,CVE-2017-11166,CVE-2018-11656,CVE-2019-17540,CVE-2018-13153,CVE-2017-18273,CVE-2019-7397,CVE-2019-7398,CVE-2019-13301,CVE-2019-17541,CVE-2019-13300,CVE-2019-12975,CVE-2019-13306,CVE-2019-12976,CVE-2019-13305,CVE-2019-13304,CVE-2019-12974,CVE-2019-12979,CVE-2019-13309,CVE-2017-18271,CVE-",2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,118520-ac625265d043bfcc91b4eab94ac679de,RHEL 7 : X.org X11 (RHSA-2018:3059),1,CVE-2015-9262,2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,102147-422848ca789b4f29f98c202b11c517a8,RHEL 7 : X.org X11 libraries (RHSA-2017:1865),1,"CVE-2017-2625,CVE-2016-10164,CVE-2017-2626",2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,135048-d81aa51174ce114142a8fee3b20188a4,RHEL 7 : avahi (RHSA-2020:1176),1,"CVE-2017-6519,CWE-200",2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,102111-e082f38365774fa30a4f7e120c45ca76,RHEL 7 : curl (RHSA-2017:2016),1,CVE-2016-7167,2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,104801-107a690accf2da4b2420f820385c205a,RHEL 7 : curl (RHSA-2017:3263),1,CVE-2017-1000257,2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,127619-dcc039dc1c788f75a58abd900168b1fc,RHEL 7 : curl (RHSA-2019:1880),1,CVE-2018-14618,2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,127693-2dfb55c6e2669d4efddb1017523f7ca2,RHEL 7 : curl (RHSA-2019:2181),1,CVE-2018-16842,2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,141060-f3fb0624d7f9d9400dd2da5f0147a991,RHEL 7 : curl (RHSA-2020:3916),1,"CVE-2019-5482,CWE-122",2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,148893-f2cf7a5573ba457e5c8585ad13075aa6,RHEL 7 : curl (RHSA-2021:1027),1,"CVE-2019-5482,CWE-122",2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,118532-7438dd0c2bdaf062aec87051df425087,RHEL 7 : curl and nss-pem (RHSA-2018:3157),1,"CVE-2018-1000121,CVE-2018-1000122,CVE-2018-1000120,CVE-2018-1000007,CVE-2018-1000301",2022-04-20 01:48:52,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
17276779,eddbmp17,10.244.13.87,1,0,0,127696-875d57accb4fd8e6a1238f5be4ef7368,RHEL 7 : elfutils (RHSA-2019:2197),1,"CVE-2018-18520,CVE-2018-18310,CVE-2018-16062,CVE-2019-7150,CVE-2018-16402,CVE-2018-16403,CVE-2019-7664,CVE-2019-7665,CVE-2018-18521,CVE-2019-7149",2022-04-14 19:20:12,0,,FAILED,Critical,Active,0,0,,2022-05-06 06:00:12,TANIUM,
